Product_ID,Product_Name,Catagory,Supplier_ID,Supplier_Name,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Price,Date_Received,Last_Order_Date,Expiration_Date,Warehouse_Location,Sales_Volume,Inventory_Turnover_Rate,Status,Days_Since_Last_Order,Stock_to_Reorder_Ratio,Is_Backordered,Baseline_Sales,Predicted_Sales,Baseline_Reorder,Predicted_Reorder,Revenue,Cost_Price,Cost,Profit,Restock_Urgency
60-311-5701,Sesame Oil,Oils & Fats,07-578-7055,Shuffledrive,39,78,97,6.5,2024-10-29,2024-10-19,2024-07-17,9 Meadow Vale Drive,54,89,Backordered,179,0.4936708860759494,1,58.543771043771045,54.53875454896851,52.61784511784512,56.17545732484851,354.50190456829534,3.575,200.82725993633343,153.6746446319619,93.53875454896851
36-899-5324,Orange,Fruits & Vegetables,02-656-3112,Flashdog,94,58,17,2.9,2024-08-01,2024-07-05,2024-12-19,3 Bashford Court,57,74,Backordered,285,1.5932203389830508,1,58.543771043771045,64.9820280768731,52.61784511784512,55.606639868319064,188.447881422932,1.595,88.6925905899689,99.7552908329631,28.982028076873107
22-266-9291,Sardines,Seafood,15-550-0171,Vinder,11,17,59,6.0,2024-07-20,2024-03-27,2024-04-08,111 David Hill,69,100,Backordered,385,0.6111111111111112,1,,,,,,3.3000000000000003,,,
76-584-4790,Peanut Oil,Oils & Fats,58-213-1146,Twitterwire,21,52,80,4.0,2024-06-03,2024-11-04,2025-01-01,1170 Shasta Circle,49,37,Backordered,163,0.39622641509433965,1,,,,,,2.2,,,
82-948-2298,Kiwi,Fruits & Vegetables,53-749-6148,Topdrive,38,91,94,5.7,2024-07-12,2025-02-17,2024-11-21,555 Butternut Hill,53,87,Discontinued,58,0.41304347826086957,0,,,,,,3.1350000000000002,,,
97-283-4840,Palm Oil,Oils & Fats,64-604-1679,Browsetype,58,23,66,1.8,2024-04-29,2024-05-12,2025-02-24,7232 Ridgeway Center,82,61,Backordered,339,2.4166666666666665,1,,,,,,0.9900000000000001,,,
17-395-1121,Plum,Fruits & Vegetables,67-252-3923,Lajo,85,16,74,3.85,2024-11-18,2024-10-08,2024-12-03,8 Oriole Terrace,58,36,Backordered,190,5.0,1,,,,,,2.1175,,,
74-132-5528,Cauliflower,Fruits & Vegetables,41-713-1053,Vinder,63,62,98,2.5,2024-05-30,2024-03-21,2025-01-22,611 Fieldstone Drive,62,45,Backordered,391,1.0,1,58.543771043771045,50.183154117138336,52.61784511784512,50.473711456422464,125.45788529284584,1.375,69.40135325258089,56.056532040264955,49.183154117138336
52-029-2382,Coconut Oil,Oils & Fats,16-474-4516,Brightdog,54,86,69,5.0,2024-11-26,2024-08-15,2024-04-08,08896 Evergreen Avenue,29,8,Discontinued,244,0.6206896551724138,0,,,,,,2.75,,,
11-053-0107,Cherry,Fruits & Vegetables,07-410-2867,Rooxo,30,25,11,8.0,2024-12-25,2024-07-12,2024-06-28,734 Thackeray Avenue,42,76,Active,278,1.1538461538461537,0,,,,,,4.4,,,
99-194-5600,Cauliflower,Fruits & Vegetables,70-064-6828,Tanoodle,57,25,98,2.5,2024-06-14,2024-02-25,2024-05-14,973 Spaight Place,78,37,Active,416,2.1923076923076925,0,,,,,,1.375,,,
48-289-0604,Vegetable Oil,Oils & Fats,94-261-1193,Browseblab,18,72,71,2.0,2024-05-05,2024-08-12,2024-06-20,5 Colorado Park,25,81,Active,247,0.2465753424657534,0,,,,,,1.1,,,
73-010-8323,Tuna,Seafood,80-622-6587,Tagcat,16,34,89,18.0,2024-12-26,2024-02-27,2024-04-29,811 Dapin Center,35,52,Backordered,414,0.45714285714285713,1,,,,,,9.9,,,
06-068-6793,Buttermilk,Dairy,94-958-6101,Twitterbeat,39,80,68,2.5,2024-07-20,2024-08-06,2024-08-15,25 Nancy Place,46,54,Discontinued,253,0.48148148148148145,0,,,,,,1.375,,,
56-054-8664,Lemon,Fruits & Vegetables,53-247-1844,Centimia,59,82,69,2.45,2024-05-04,2024-03-25,2024-03-03,01 Straubel Hill,30,34,Discontinued,387,0.7108433734939759,0,,,,,,1.3475000000000001,,,
36-330-5036,Salmon,Seafood,52-359-1255,Mycat,79,28,4,15.0,2025-02-01,2024-09-20,2024-05-17,21 Golden Leaf Hill,42,46,Active,208,2.7241379310344827,0,,,,,,8.25,,,
65-674-6076,Egg (Quail),Dairy,16-933-3355,Ntags,78,61,6,0.8,2024-05-27,2024-10-06,2024-12-18,9738 Old Shore Trail,49,60,Active,192,1.2580645161290323,0,,,,,,0.44000000000000006,,,
87-013-6488,Sushi Rice,Grains & Pulses,77-471-0792,Tekfly,22,10,53,4.25,2024-08-08,2024-10-26,2024-04-14,07855 Goodland Lane,64,7,Active,172,2.0,0,,,,,,2.3375000000000004,,,
95-449-1286,Egg (Chicken),Dairy,18-260-7354,Realfire,10,17,70,0.2,2024-12-29,2024-12-23,2024-09-08,1 Jackson Pass,100,63,Backordered,114,0.5555555555555556,1,,,,,,0.11000000000000001,,,
95-640-0293,Arborio Rice,Grains & Pulses,43-575-2151,Geba,34,32,22,4.5,2024-05-02,2024-11-02,2025-02-07,31 Sullivan Hill,42,27,Active,165,1.0303030303030303,0,,,,,,2.475,,,
08-495-6853,Heavy Cream,Dairy,07-432-0137,Yadel,74,62,6,4.0,2024-12-27,2025-01-13,2024-08-14,7943 Amoth Parkway,65,96,Active,93,1.1746031746031746,0,58.543771043771045,50.5307527685664,52.61784511784512,48.37075637748047,202.1230110742656,2.2,106.41566403045704,95.70734704380857,38.5307527685664
42-495-7698,Sushi Rice,Grains & Pulses,93-625-4768,Latz,10,11,29,4.3,2025-02-13,2024-10-08,2024-07-22,91 Gateway Pass,29,72,Backordered,190,0.8333333333333334,1,,,,,,2.365,,,
83-727-0814,Basmati Rice,Grains & Pulses,79-656-1990,Yodo,11,87,64,4.5,2024-08-30,2024-06-08,2024-06-05,28 Boyd Pass,29,6,Active,312,0.125,0,58.543771043771045,46.28275111243461,52.61784511784512,49.58964683939914,208.27238000595574,2.475,122.73437592751287,85.53800407844287,122.28275111243461
01-050-2246,Grapes,Fruits & Vegetables,80-462-5807,Gabspot,99,68,1,5.5,2024-07-13,2024-02-25,2024-09-08,38 Esch Pass,59,16,Discontinued,416,1.434782608695652,0,,,,,,3.0250000000000004,,,
07-858-5487,Swiss Cheese,Dairy,92-991-6167,Meeveo,64,14,44,8.0,2024-06-23,2024-05-16,2024-12-29,6 Susan Alley,53,33,Active,335,4.266666666666667,0,,,,,,4.4,,,
20-283-0111,Pear,Fruits & Vegetables,60-394-8955,Cogidoo,58,55,5,4.45,2024-12-31,2024-04-17,2025-01-06,0 Ruskin Way,62,89,Active,364,1.0357142857142858,0,58.543771043771045,56.07996668706237,52.61784511784512,42.91293462987478,249.55585175742755,2.4475000000000002,105.02940750661854,144.526444250809,53.07996668706237
87-391-9658,Corn Oil,Oils & Fats,51-054-1226,Centizu,26,100,13,2.5,2024-11-23,2024-09-18,2025-01-07,92486 Laurel Alley,45,45,Discontinued,210,0.25742574257425743,0,,,,,,1.375,,,
44-782-1395,Raw Sugar,Grains & Pulses,54-132-9762,Flipopia,72,72,68,1.5,2024-09-29,2024-06-26,2024-11-17,365 Vera Terrace,39,78,Active,294,0.9863013698630136,0,,,,,,0.8250000000000001,,,
12-828-1063,Mozzarella Cheese,Dairy,48-707-5857,Buzzdog,36,82,85,7.1,2024-04-28,2024-03-29,2024-08-05,018 Oxford Crossing,27,67,Discontinued,383,0.43373493975903615,0,,,,,,3.9050000000000002,,,
72-989-2512,Mushrooms,Fruits & Vegetables,03-117-6217,Yakijo,24,21,4,6.0,2024-04-05,2024-06-27,2024-10-28,61 Waubesa Court,85,17,Backordered,293,1.0909090909090908,1,,,,,,3.3000000000000003,,,
53-667-4109,Onion,Fruits & Vegetables,40-800-4739,Voolith,16,75,42,2.0,2024-07-23,2024-03-21,2024-05-24,992 East Point,22,46,Active,391,0.21052631578947367,0,58.543771043771045,61.124286017641744,52.61784511784512,49.47677186901907,122.24857203528349,1.1,54.42444905592098,67.8241229793625,120.12428601764174
93-772-3085,Banana,Fruits & Vegetables,61-807-0746,Edgetag,39,19,18,13.99,2024-03-30,2024-07-18,2025-01-20,07359 Porter Park,58,90,Active,272,1.95,0,,,,,,7.694500000000001,,,
92-652-3737,Zucchini,Fruits & Vegetables,42-361-6981,Quimm,89,56,74,2.5,2024-11-10,2024-07-30,2024-10-01,66330 Northridge Street,27,51,Backordered,260,1.5614035087719298,1,,,,,,1.375,,,
74-404-0582,Cherry,Fruits & Vegetables,31-628-6696,Jabbersphere,57,82,59,8.0,2024-09-10,2024-11-20,2024-06-11,07 Maple Wood Drive,44,57,Active,147,0.6867469879518072,0,,,,,,4.4,,,
19-244-9890,Herbal Tea,Beverages,98-107-0604,Wikido,61,22,98,30.0,2024-03-07,2024-10-02,2024-11-09,620 Mockingbird Pass,90,11,Active,196,2.652173913043478,0,58.543771043771045,48.40583246826061,52.61784511784512,49.398126616057986,1452.1749740478183,16.5,815.0690891649567,637.1058848828616,9.405832468260613
01-839-6534,Short Grain Rice,Grains & Pulses,51-519-4588,Tanoodle,56,28,76,3.0,2024-10-25,2025-02-04,2024-09-02,8 Hazelcrest Street,93,69,Active,71,1.9310344827586208,0,,,,,,1.6500000000000001,,,
58-229-1358,Cream,Dairy,66-883-2383,Bubblebox,21,24,2,2.35,2024-04-05,2024-09-11,2024-09-28,1 Lillian Plaza,87,36,Backordered,217,0.84,1,,,,,,1.2925000000000002,,,
80-025-6757,Grapes,Fruits & Vegetables,49-608-3851,Thoughtmix,59,29,100,5.5,2024-04-04,2024-11-29,2025-01-01,183 Algoma Trail,74,16,Discontinued,138,1.9666666666666666,0,,,,,,3.0250000000000004,,,
35-031-1497,Green Coffee,Beverages,84-835-1656,Linklinks,20,68,20,12.0,2025-01-09,2024-07-04,2024-11-02,581 Oneill Crossing,38,51,Active,286,0.2898550724637681,0,,,,,,6.6000000000000005,,,
26-629-5920,Rye Bread,Bakery,19-264-7608,Jetwire,99,6,88,3.0,2024-05-15,2024-07-16,2024-12-14,77563 Russell Lane,49,9,Active,274,14.142857142857142,0,,,,,,1.6500000000000001,,,
51-000-8113,Green Tea,Beverages,56-825-0880,Vidoo,24,27,35,8.0,2024-10-14,2025-01-31,2024-11-20,51369 Dawn Hill,49,58,Active,75,0.8571428571428571,0,,,,,,4.4,,,
93-571-7294,Sushi Rice,Grains & Pulses,77-842-0920,Quire,78,94,7,4.35,2024-09-06,2024-11-03,2024-05-22,76 Fisk Park,69,40,Backordered,164,0.8210526315789474,1,,,,,,2.3925,,,
48-770-6319,Egg (Duck),Dairy,64-452-2395,Fivebridge,52,31,18,1.0,2024-04-28,2024-11-21,2025-02-02,34 Fremont Point,77,16,Backordered,146,1.625,1,58.543771043771045,57.486313836370684,52.61784511784512,58.14962944550696,57.486313836370684,0.55,31.98229619502883,25.504017641341854,36.486313836370684
74-818-3306,Spinach,Fruits & Vegetables,75-536-2986,Eabox,45,70,98,2.45,2024-08-10,2024-07-27,2024-05-09,62 Thackeray Center,25,39,Backordered,263,0.6338028169014085,1,,,,,,1.3475000000000001,,,
15-082-9124,Apricot,Fruits & Vegetables,02-997-1489,LiveZ,89,35,19,5.0,2025-01-31,2024-10-08,2024-05-07,38 Dawn Street,49,55,Discontinued,190,2.4722222222222223,0,,,,,,2.75,,,
66-854-5736,Kiwi,Fruits & Vegetables,98-591-1051,Vitz,63,57,11,5.8,2025-01-11,2024-12-23,2024-05-10,50880 Nobel Road,20,100,Discontinued,114,1.0862068965517242,0,,,,,,3.19,,,
90-128-7973,Black Rice,Grains & Pulses,91-417-6283,Shuffletag,49,3,7,6.25,2024-09-19,2024-10-31,2024-03-13,46989 Crescent Oaks Junction,75,46,Backordered,167,12.25,1,,,,,,3.4375000000000004,,,
60-198-7050,Green Tea,Beverages,27-493-6787,Photobug,26,59,54,8.0,2024-08-10,2024-11-24,2024-03-19,5306 Arkansas Avenue,92,49,Active,143,0.43333333333333335,0,58.543771043771045,57.95804800102533,52.61784511784512,53.07789421131296,463.66438400820266,4.4,233.54273452977705,230.1216494784256,90.95804800102533
70-206-4860,Egg (Quail),Dairy,82-527-9395,Meejo,93,68,71,0.8,2025-02-09,2024-03-11,2024-09-17,75 High Crossing Junction,30,37,Discontinued,401,1.3478260869565217,0,58.543771043771045,72.86931664706354,52.61784511784512,51.36001437967998,58.29545331765084,0.44000000000000006,22.598406327059195,35.697046990591645,47.86931664706354
25-353-2067,Papaya,Fruits & Vegetables,01-210-3485,Brightbean,81,16,69,4.3,2025-01-06,2024-08-04,2024-07-25,59449 Sherman Parkway,23,96,Backordered,255,4.764705882352941,1,,,,,,2.365,,,
93-218-8108,Heavy Cream,Dairy,05-966-6460,Talane,74,60,27,4.0,2024-06-17,2024-05-22,2024-11-17,9848 Little Fleur Point,99,68,Backordered,329,1.2131147540983607,1,,,,,,2.2,,,
95-262-6208,Black Tea,Beverages,66-227-1125,Devshare,19,78,90,5.0,2024-12-24,2024-04-15,2024-07-29,44662 American Plaza,72,84,Discontinued,366,0.24050632911392406,0,,,,,,2.75,,,
02-484-0206,Short Grain Rice,Grains & Pulses,62-011-9357,Quatz,64,97,91,3.0,2024-11-25,2024-08-20,2024-08-02,60 Main Pass,48,100,Active,239,0.6530612244897959,0,,,,,,1.6500000000000001,,,
08-226-5155,Bell Pepper,Fruits & Vegetables,64-584-7898,Zava,49,93,15,4.5,2024-04-27,2024-05-01,2024-04-27,81503 Graedel Plaza,52,31,Backordered,350,0.5212765957446809,1,,,,,,2.475,,,
47-581-0363,Parmesan Cheese,Dairy,08-359-2568,Tagpad,99,10,88,12.0,2024-07-14,2024-12-05,2025-01-20,8 Dawn Court,69,98,Active,132,9.0,0,,,,,,6.6000000000000005,,,
04-104-6993,Buttermilk,Dairy,06-776-1072,Trilia,60,1,42,2.45,2024-11-16,2024-08-27,2024-10-15,55095 Northview Drive,42,91,Active,232,30.0,0,,,,,,1.3475000000000001,,,
45-380-4627,Cabbage,Fruits & Vegetables,20-201-5639,Zoombox,90,1,40,0.9,2024-10-20,2025-01-11,2025-02-16,0 Thackeray Point,52,19,Discontinued,95,45.0,0,,,,,,0.49500000000000005,,,
41-240-8856,Haddock,Seafood,28-162-7486,Snaptags,79,53,12,9.0,2024-08-18,2024-05-29,2025-01-10,8 Autumn Leaf Drive,45,95,Discontinued,322,1.462962962962963,0,,,,,,4.95,,,
81-573-0943,Egg (Chicken),Dairy,07-754-2313,Topiclounge,22,58,2,0.2,2025-02-07,2024-06-28,2024-11-14,20 Marcy Circle,33,68,Active,292,0.3728813559322034,0,,,,,,0.11000000000000001,,,
67-725-6830,Brown Rice,Grains & Pulses,05-727-0033,Quinu,51,47,6,2.5,2024-11-23,2024-08-11,2024-06-18,9 Victoria Point,53,4,Backordered,248,1.0625,1,58.543771043771045,58.90007805420042,52.61784511784512,68.75410576582097,147.25019513550106,1.375,94.53689542800383,52.71329970749723,54.90007805420042
55-154-4728,Arabica Coffee,Beverages,33-466-7894,Yotz,65,63,41,20.0,2024-04-02,2025-01-07,2024-03-29,96 Westridge Junction,28,26,Backordered,99,1.015625,1,,,,,,11.0,,,
41-526-4036,Whipped Cream,Dairy,45-923-7206,Flashset,55,25,87,4.0,2024-05-13,2024-03-02,2025-01-29,38726 Gina Pass,69,48,Backordered,410,2.1153846153846154,1,,,,,,2.2,,,
86-273-9377,White Rice,Grains & Pulses,38-330-5543,Eimbee,18,86,20,1.8,2024-12-26,2024-12-04,2024-11-29,1 Hollow Ridge Park,64,34,Discontinued,133,0.20689655172413793,0,,,,,,0.9900000000000001,,,
98-499-2220,Parmesan Cheese,Dairy,69-666-2257,Skidoo,37,3,45,12.0,2024-10-25,2024-04-22,2024-11-21,27 School Court,39,28,Discontinued,359,9.25,0,,,,,,6.6000000000000005,,,
50-930-4751,Salmon,Seafood,40-260-8547,Abata,88,40,29,15.0,2025-02-24,2024-06-24,2024-02-25,80380 Valley Edge Road,96,87,Discontinued,296,2.1463414634146343,0,,,,,,8.25,,,
88-304-2855,Pineapple,Fruits & Vegetables,59-570-2020,Brainverse,20,51,33,3.5,2024-04-03,2025-01-24,2025-02-12,0 Delladonna Place,80,41,Active,82,0.38461538461538464,0,,,,,,1.9250000000000003,,,
69-743-0161,Bread Flour,Grains & Pulses,29-774-6779,Twitterwire,99,54,71,1.5,2024-10-22,2024-08-14,2024-11-21,583 Loftsgordon Road,80,10,Discontinued,245,1.8,0,,,,,,0.8250000000000001,,,
40-902-1995,Asparagus,Fruits & Vegetables,86-879-7811,Zoomzone,46,88,20,4.8,2024-10-08,2024-12-08,2024-04-01,1519 Delaware Court,59,79,Backordered,129,0.5168539325842697,1,,,,,,2.64,,,
50-329-3360,Wild Rice,Grains & Pulses,85-594-2570,Topdrive,19,77,66,10.0,2024-11-07,2025-02-16,2024-08-25,72 Crownhardt Circle,62,100,Active,59,0.24358974358974358,0,,,,,,5.5,,,
03-441-4252,Yogurt,Dairy,11-430-6041,Wordpedia,12,83,93,1.75,2024-10-27,2024-06-28,2024-07-24,6 Bobwhite Alley,22,9,Backordered,292,0.14285714285714285,1,,,,,,0.9625000000000001,,,
97-093-4278,Buttermilk,Dairy,38-200-4863,Twitterlist,69,98,89,2.55,2024-10-29,2024-04-09,2024-06-01,467 Dexter Pass,29,34,Discontinued,372,0.696969696969697,0,58.543771043771045,55.7003566485872,52.61784511784512,54.645808213385045,142.03590945389735,1.4025,76.64074601927253,65.39516343462482,84.7003566485872
01-820-5784,Egg (Duck),Dairy,80-567-5598,Skipfire,63,38,77,1.0,2024-12-23,2025-02-12,2024-04-26,6982 Crownhardt Circle,23,18,Active,63,1.6153846153846154,0,,,,,,0.55,,,
31-803-5001,Asparagus,Fruits & Vegetables,14-414-1945,Voonder,78,16,37,4.7,2024-10-12,2024-12-04,2024-06-01,64 1st Plaza,25,96,Backordered,133,4.588235294117647,1,,,,,,2.5850000000000004,,,
61-317-9944,White Bread,Bakery,03-220-5535,Skivee,72,20,71,2.5,2024-06-29,2024-05-17,2024-10-29,21844 Artisan Trail,87,68,Discontinued,334,3.4285714285714284,0,,,,,,1.375,,,
56-303-5256,Wild Rice,Grains & Pulses,29-821-5359,Babbleopia,58,24,25,10.0,2024-08-24,2024-11-17,2024-03-21,3 Hermina Circle,75,26,Active,150,2.32,0,,,,,,5.5,,,
86-672-4191,Egg (Goose),Dairy,79-219-8469,Einti,88,22,61,2.5,2025-01-04,2024-09-29,2025-02-08,18 Troy Avenue,54,100,Discontinued,199,3.8260869565217392,0,,,,,,1.375,,,
34-547-0827,White Rice,Grains & Pulses,30-853-8580,Wikibox,54,53,33,1.8,2024-04-07,2025-01-17,2024-07-05,18 Comanche Junction,94,82,Backordered,89,1.0,1,58.543771043771045,58.739469036003236,52.61784511784512,54.75463173879687,105.73104426480583,0.9900000000000001,54.207085421408905,51.523958843396926,57.739469036003236
20-387-7746,Powdered Sugar,Grains & Pulses,08-218-9429,Aivee,64,10,100,2.5,2024-10-14,2024-06-05,2024-10-27,9050 Dorton Pass,97,52,Active,315,5.818181818181818,0,58.543771043771045,54.466089526493334,52.61784511784512,50.727778905339335,136.16522381623332,1.375,69.75069599484158,66.41452782139174,0.46608952649333446
50-329-3145,Milk,Dairy,88-418-3855,Jatri,12,54,48,1.0,2024-11-06,2024-12-20,2024-04-21,591 Maple Wood Drive,31,88,Backordered,117,0.21818181818181817,1,,,,,,0.55,,,
02-559-8196,Mango,Fruits & Vegetables,44-495-6660,Jaxnation,61,14,49,5.2,2024-06-10,2024-12-12,2024-07-25,545 Linden Alley,74,35,Discontinued,125,4.066666666666666,0,,,,,,2.8600000000000003,,,
69-834-2874,Oatmeal Biscuit,Bakery,51-600-6076,Skajo,28,62,81,5.0,2024-03-27,2024-06-25,2024-10-07,39 Oxford Drive,28,30,Discontinued,295,0.4444444444444444,0,,,,,,2.75,,,
27-474-0056,Spinach,Fruits & Vegetables,56-969-3705,Feedfish,23,6,40,2.5,2024-03-20,2024-12-19,2024-06-19,538 Bayside Parkway,95,24,Backordered,118,3.2857142857142856,1,,,,,,1.375,,,
66-378-7532,Blueberries,Fruits & Vegetables,15-365-5585,Flipbug,87,51,67,10.0,2025-01-07,2024-06-05,2024-05-06,88678 Bayside Park,55,100,Backordered,315,1.6730769230769231,1,,,,,,5.5,,,
28-185-7303,Robusta Coffee,Beverages,97-143-0641,Yozio,59,31,3,10.0,2024-09-15,2025-01-21,2024-10-22,25696 Westerfield Alley,48,51,Active,85,1.84375,0,,,,,,5.5,,,
19-854-3663,Watermelon,Fruits & Vegetables,72-509-7548,Dabjam,13,88,11,3.0,2024-11-19,2024-05-05,2024-12-14,4 Dakota Avenue,100,52,Backordered,346,0.14606741573033707,1,,,,,,1.6500000000000001,,,
42-175-1648,Pomegranate,Fruits & Vegetables,67-272-8844,Browsetype,81,87,15,6.0,2025-01-08,2025-01-25,2024-09-09,72778 Loftsgordon Center,94,10,Backordered,81,0.9204545454545454,1,,,,,,3.3000000000000003,,,
56-657-4387,White Bread,Bakery,78-629-7560,Meevee,61,77,45,2.5,2024-03-21,2024-02-29,2024-06-22,5 Lyons Street,51,48,Backordered,412,0.782051282051282,1,,,,,,1.375,,,
05-720-8792,Carrot,Fruits & Vegetables,33-265-4588,Linkbridge,80,91,36,1.5,2024-03-24,2024-07-08,2024-10-26,2 Northview Avenue,81,74,Active,282,0.8695652173913043,0,,,,,,0.8250000000000001,,,
84-151-2114,Brown Rice,Grains & Pulses,79-704-1471,Avamm,39,57,54,2.5,2024-12-06,2024-03-06,2024-08-11,12 Rigney Street,77,32,Active,406,0.6724137931034483,0,58.543771043771045,59.269983556064005,52.61784511784512,59.739407364194655,148.17495889016,1.375,82.14168512576765,66.03327376439236,77.269983556064
10-378-9729,Cabbage,,83-941-9620,Rooxo,69,21,68,66.55,2024-12-23,2024-11-26,2024-09-21,2 Butterfield Pass,36,35,Discontinued,141,3.1363636363636362,0,,,,,,36.6025,,,
53-930-2215,Egg (Goose),Dairy,42-210-6541,Gabvine,60,43,32,2.5,2024-07-05,2024-10-04,2024-07-09,292 Utah Street,77,60,Active,194,1.3636363636363635,0,,,,,,1.375,,,
02-034-6209,Sour Cream,Dairy,34-724-1913,Yodel,22,43,3,4.1,2025-02-01,2024-07-26,2024-10-08,96 Brown Drive,45,87,Backordered,264,0.5,1,,,,,,2.255,,,
28-003-8065,Almond Flour,Grains & Pulses,42-579-7177,Voonte,79,47,51,9.5,2024-07-19,2025-02-16,2025-01-28,65 Merry Circle,83,69,Discontinued,59,1.6458333333333333,0,,,,,,5.2250000000000005,,,
19-021-5024,Broccoli,Fruits & Vegetables,75-369-5047,Rhyzio,47,63,86,4.0,2024-05-19,2025-02-13,2024-05-07,4 Heffernan Lane,76,29,Active,62,0.734375,0,58.543771043771045,45.791344641352346,52.61784511784512,56.90630573111811,183.16537856540938,2.2,125.19387260845986,57.97150595694953,61.791344641352346
07-846-4804,Jasmine Rice,Grains & Pulses,30-605-2164,Tagcat,20,25,73,4.75,2024-10-08,2024-07-02,2024-09-25,2 Fair Oaks Pass,78,1,Discontinued,288,0.7692307692307693,0,,,,,,2.6125000000000003,,,
70-542-4269,Gouda Cheese,Dairy,27-772-7906,Gigazoom,41,22,11,7.0,2024-06-19,2024-04-23,2024-04-17,7 Victoria Hill,86,30,Active,358,1.7826086956521738,0,,,,,,3.8500000000000005,,,
52-797-6961,Tilapia,Seafood,75-793-8978,Plajo,46,80,88,7.0,2024-09-19,2024-06-07,2024-06-17,13799 Quincy Park,62,22,Discontinued,313,0.5679012345679012,0,58.543771043771045,54.38499473240488,52.61784511784512,56.842275870776895,380.6949631268341,3.8500000000000005,218.84276210249106,161.85220102434306,88.38499473240488
66-327-2821,Palm Oil,Oils & Fats,82-525-7224,Skipstorm,67,57,36,1.8,2024-08-02,2024-04-10,2024-05-27,703 Hermina Center,78,60,Active,371,1.1551724137931034,0,,,,,,0.9900000000000001,,,
12-093-9863,Arborio Rice,Grains & Pulses,21-416-3796,Feednation,51,19,96,4.5,2024-11-23,2025-02-09,2024-06-26,6748 Mitchell Road,73,42,Active,66,2.55,0,,,,,,2.475,,,
08-396-2704,White Sugar,Grains & Pulses,94-186-9620,Cogibox,42,12,28,2.0,2024-03-10,2024-04-01,2024-05-10,160 Crowley Center,80,8,Discontinued,380,3.230769230769231,0,,,,,,1.1,,,
72-970-0239,Sesame Oil,Oils & Fats,64-752-3122,Divanoodle,85,86,21,6.5,2024-06-30,2024-07-24,2024-07-18,73966 Pond Trail,78,53,Backordered,266,0.9770114942528736,1,,,,,,3.575,,,
03-940-0630,Sunflower Oil,Oils & Fats,49-762-8263,Skibox,23,43,75,2.5,2024-11-08,2024-10-31,2024-04-03,27408 Burning Wood Street,91,86,Discontinued,167,0.5227272727272727,0,58.543771043771045,58.660621503251406,52.61784511784512,42.08709921524178,146.6515537581285,1.375,57.869761420957445,88.78179233717105,78.6606215032514
67-130-4114,Bell Pepper,Fruits & Vegetables,53-718-1768,Devcast,84,26,37,4.5,2024-04-15,2024-02-27,2025-01-24,9327 Hanover Way,46,67,Backordered,414,3.111111111111111,1,,,,,,2.475,,,
32-270-1385,Greek Yogurt,Fruits & Vegetables,81-072-8266,Quaxo,28,38,23,42.58,2024-10-28,2024-12-15,2024-08-08,0500 Calypso Pass,48,56,Backordered,122,0.717948717948718,1,,,,,,23.419,,,
85-510-2915,White Bread,Bakery,55-134-2668,Mybuzz,62,49,38,2.5,2024-12-16,2024-05-29,2024-10-09,8 Merrick Lane,42,44,Discontinued,322,1.24,0,,,,,,1.375,,,
00-842-9790,Egg (Goose),Dairy,37-079-2530,Oba,65,94,4,2.5,2024-07-31,2025-01-30,2024-12-28,53894 Myrtle Place,66,36,Backordered,76,0.6842105263157895,1,,,,,,1.375,,,
49-377-9731,Lime,Fruits & Vegetables,56-823-5908,Livefish,18,8,68,2.0,2024-06-02,2024-10-03,2024-04-19,3 Meadow Valley Court,54,45,Backordered,195,2.0,1,,,,,,1.1,,,
96-682-8546,Egg (Chicken),Dairy,03-882-3517,Kaymbo,70,29,24,0.2,2024-03-31,2024-10-26,2024-09-17,97 Walton Avenue,62,55,Backordered,172,2.3333333333333335,1,,,,,,0.11000000000000001,,,
